run,vehicle,scenario,header_status,channels,points_declared,has_object_reference_actual_xy,has_head_tracker_reference_actual_xy,has_spt_reference_actual,has_launchpad_low_level,has_can_user_defined,explicit_aeb_fcw_channels,error
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/17-CPNCO [O.6.1.7]/18-CPNCO-25 5 kph AEB (Day)/83-VUT 60 kph; CPNCO-25 5 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,CPNCO,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/17-CPNCO [O.6.1.7]/18-CPNCO-25 5 kph AEB (Day)/83-VUT 60 kph; CPNCO-25 5 kph AEB (Day)/V3_T83_R1.txt,Guang_Qi_A66_data,CPNCO,data_export,415,1847,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/20-CPFAO-25 6.5 kph AEB (Day)/68-VUT 20 kph; CPFAO-25 6.5 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/20-CPFAO-25 6.5 kph AEB (Day)/68-VUT 20 kph; CPFAO-25 6.5 kph AEB (Day)/V3_T68_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,3035,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/20-CPFAO-25 6.5 kph AEB (Day)/77-VUT 40 kph; CPFAO-25 6.5 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/20-CPFAO-25 6.5 kph AEB (Day)/77-VUT 40 kph; CPFAO-25 6.5 kph AEB (Day)/V3_T77_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,2242,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/20-CPFAO-25 6.5 kph AEB (Day)/86-VUT 60 kph; CPFAO-25 6.5 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/20-CPFAO-25 6.5 kph AEB (Day)/86-VUT 60 kph; CPFAO-25 6.5 kph AEB (Day)/V3_T86_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,1878,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/21-CPFAO-25 6.5 kph AEB (Night)/71-VUT 20 kph; CPFAO-25 6.5 kph AEB (Night)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/21-CPFAO-25 6.5 kph AEB (Night)/71-VUT 20 kph; CPFAO-25 6.5 kph AEB (Night)/V3_T71_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,2311,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/21-CPFAO-25 6.5 kph AEB (Night)/80-VUT 40 kph; CPFAO-25 6.5 kph AEB (Night)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/21-CPFAO-25 6.5 kph AEB (Night)/80-VUT 40 kph; CPFAO-25 6.5 kph AEB (Night)/V3_T80_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,3336,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/21-CPFAO-25 6.5 kph AEB (Night)/89-VUT 60 kph; CPFAO-25 6.5 kph AEB (Night)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/19-CPFAO [O.6.1.8]/21-CPFAO-25 6.5 kph AEB (Night)/89-VUT 60 kph; CPFAO-25 6.5 kph AEB (Night)/V3_T89_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,2863,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/92-VUT 10 kph; CPTA-LN 5 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,CPTA,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/92-VUT 10 kph; CPTA-LN 5 kph AEB (Day)/V3_T92_R1.txt,Guang_Qi_A66_data,CPTA,data_export,415,4780,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/95-VUT 20 kph; CPTA-LN 5 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,CPTA,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/95-VUT 20 kph; CPTA-LN 5 kph AEB (Day)/V3_T95_R1.txt,Guang_Qi_A66_data,CPTA,data_export,415,4158,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/95-VUT 20 kph; CPTA-LN 5 kph AEB (Day)/V3_T95_R2.txt,Guang_Qi_A66_data,CPTA,data_export,415,4794,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/98-VUT 30 kph; CPTA-LN 5 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,CPTA,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/98-VUT 30 kph; CPTA-LN 5 kph AEB (Day)/V3_T98_R1.txt,Guang_Qi_A66_data,CPTA,data_export,415,4644,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/22-CPTA-LN [O.6.1.9]/23-CPTA-LN 5 kph AEB (Day)/98-VUT 30 kph; CPTA-LN 5 kph AEB (Day)/V3_T98_R2.txt,Guang_Qi_A66_data,CPTA,data_export,415,4897,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/101-VUT 10 kph; CPTA-LF 6.5 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,CPTA,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/101-VUT 10 kph; CPTA-LF 6.5 kph AEB (Day)/V3_T101_R1.txt,Guang_Qi_A66_data,CPTA,data_export,415,4896,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/104-VUT 20 kph; CPTA-LF 6.5 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,CPTA,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/104-VUT 20 kph; CPTA-LF 6.5 kph AEB (Day)/V3_T104_R1.txt,Guang_Qi_A66_data,CPTA,data_export,415,4801,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/107-VUT 30 kph; CPTA-LF 6.5 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,CPTA,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/24-CPTA-LF [O.6.1.10]/25-CPTA-LF 6.5 kph AEB (Day)/107-VUT 30 kph; CPTA-LF 6.5 kph AEB (Day)/V3_T107_R1.txt,Guang_Qi_A66_data,CPTA,data_export,415,4863,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/110-VUT 10 kph; CPTA-RF 6.5 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,CPTA,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/110-VUT 10 kph; CPTA-RF 6.5 kph AEB (Day)/V3_T110_R1.txt,Guang_Qi_A66_data,CPTA,data_export,415,4158,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/110-VUT 10 kph; CPTA-RF 6.5 kph AEB (Day)/V3_T110_R2.txt,Guang_Qi_A66_data,CPTA,data_export,415,4384,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/113-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,CPTA,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/113-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/V3_T113_R1.txt,Guang_Qi_A66_data,CPTA,data_export,415,4226,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/26-CPTA-RF [O.6.1.11]/27-CPTA-RF 6.5 kph AEB (Day)/113-VUT 20 kph; CPTA-RF 6.5 kph AEB (Day)/V3_T113_R2.txt,Guang_Qi_A66_data,CPTA,data_export,415,4341,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/128-VUT 20 kph; CBNAO-50 15 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/128-VUT 20 kph; CBNAO-50 15 kph AEB (Day)/V3_T128_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,2637,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/134-VUT 40 kph; CBNAO-50 15 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/134-VUT 40 kph; CBNAO-50 15 kph AEB (Day)/V3_T134_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,2220,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/140-VUT 60 kph; CBNAO-50 15 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/28-CBNAO [O.6.2.5]/29-CBNAO-50 15 kph AEB (Day)/140-VUT 60 kph; CBNAO-50 15 kph AEB (Day)/V3_T140_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,1637,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/131-VUT 20 kph; CSFAO-50 20 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/131-VUT 20 kph; CSFAO-50 20 kph AEB (Day)/V3_T131_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,2669,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/137-VUT 40 kph; CSFAO-50 20 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/137-VUT 40 kph; CSFAO-50 20 kph AEB (Day)/V3_T137_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,2198,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/143-VUT 60 kph; CSFAO-50 20 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/30-CSFAO [O.6.2.6]/31-CSFAO-50 20 kph AEB (Day)/143-VUT 60 kph; CSFAO-50 20 kph AEB (Day)/V3_T143_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,1610,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/116-VUT 20 kph; CBLA-25 15 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,CBLA,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/116-VUT 20 kph; CBLA-25 15 kph AEB (Day)/V3_T116_R1.txt,Guang_Qi_A66_data,CBLA,data_export,415,2911,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/119-VUT 40 kph; CBLA-25 15 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,CBLA,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/33-CBLA-25 15 kph AEB (Day)/119-VUT 40 kph; CBLA-25 15 kph AEB (Day)/V3_T119_R1.txt,Guang_Qi_A66_data,CBLA,data_export,415,3222,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/34-CBLA-25 15 kph FCW (Day)/122-VUT 60 kph; CBLA-25 15 kph FCW (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,CBLA,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/34-CBLA-25 15 kph FCW (Day)/122-VUT 60 kph; CBLA-25 15 kph FCW (Day)/V3_T122_R1.txt,Guang_Qi_A66_data,CBLA,data_export,415,1873,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/34-CBLA-25 15 kph FCW (Day)/125-VUT 80 kph; CBLA-25 15 kph FCW (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,CBLA,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/32-CBLA [O.6.2.7]/34-CBLA-25 15 kph FCW (Day)/125-VUT 80 kph; CBLA-25 15 kph FCW (Day)/V3_T125_R1.txt,Guang_Qi_A66_data,CBLA,data_export,415,2190,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/146-VUT 10 kph; CSTA-LN 20 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/146-VUT 10 kph; CSTA-LN 20 kph AEB (Day)/V3_T146_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,4569,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/146-VUT 10 kph; CSTA-LN 20 kph AEB (Day)/V3_T146_R2.txt,Guang_Qi_A66_data,AEB,data_export,415,4144,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/146-VUT 10 kph; CSTA-LN 20 kph AEB (Day)/V3_T146_R3.txt,Guang_Qi_A66_data,AEB,data_export,415,4998,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/149-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/149-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/V3_T149_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,4210,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/149-VUT 20 kph; CSTA-LN 20 kph AEB (Day)/V3_T149_R2.txt,Guang_Qi_A66_data,AEB,data_export,415,3887,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/152-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/152-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/V3_T152_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,4576,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/152-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/V3_T152_R2.txt,Guang_Qi_A66_data,AEB,data_export,415,4164,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/35-CSTA-LN [O.6.2.8]/36-CSTA-LN 20 kph AEB (Day)/152-VUT 30 kph; CSTA-LN 20 kph AEB (Day)/V3_T152_R3.txt,Guang_Qi_A66_data,AEB,data_export,415,3557,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/155-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/155-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/V3_T155_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,4244,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/155-VUT 10 kph; CSTA-RN 20 kph AEB (Day)/V3_T155_R2.txt,Guang_Qi_A66_data,AEB,data_export,415,4551,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/158-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/CurrentTestSpec.txt,Guang_Qi_A66_data,AEB,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/158-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V3_T158_R1.txt,Guang_Qi_A66_data,AEB,data_export,415,4192,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/37-CSTA-RN [O.6.2.9]/38-CSTA-RN 20 kph AEB (Day)/158-VUT 20 kph; CSTA-RN 20 kph AEB (Day)/V3_T158_R2.txt,Guang_Qi_A66_data,AEB,data_export,415,3458,True,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/5-VUT 10 kph Left Turn/13-[Throttle Characterisation]; VUT 10 kph Left Turn/CurrentTestSpec.txt,Guang_Qi_A66_data,OTHER,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/5-VUT 10 kph Left Turn/13-[Throttle Characterisation]; VUT 10 kph Left Turn/V3_T13_R1.txt,Guang_Qi_A66_data,OTHER,data_export,384,4663,False,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/5-VUT 10 kph Left Turn/20-[Synchro Calibration]; VUT 10 kph Left Turn/CurrentTestSpec.txt,Guang_Qi_A66_data,OTHER,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/5-VUT 10 kph Left Turn/20-[Synchro Calibration]; VUT 10 kph Left Turn/V3_T20_R1.txt,Guang_Qi_A66_data,OTHER,data_export,384,4788,False,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/6-VUT 20 kph Left Turn/14-[Throttle Characterisation]; VUT 20 kph Left Turn/CurrentTestSpec.txt,Guang_Qi_A66_data,OTHER,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/6-VUT 20 kph Left Turn/14-[Throttle Characterisation]; VUT 20 kph Left Turn/V3_T14_R1.txt,Guang_Qi_A66_data,OTHER,data_export,384,4266,False,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/6-VUT 20 kph Left Turn/23-[Synchro Calibration]; VUT 20 kph Left Turn/CurrentTestSpec.txt,Guang_Qi_A66_data,OTHER,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/6-VUT 20 kph Left Turn/23-[Synchro Calibration]; VUT 20 kph Left Turn/V3_T23_R1.txt,Guang_Qi_A66_data,OTHER,data_export,384,4290,False,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/7-VUT 30 kph Left Turn/15-[Throttle Characterisation]; VUT 30 kph Left Turn/CurrentTestSpec.txt,Guang_Qi_A66_data,OTHER,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/7-VUT 30 kph Left Turn/15-[Throttle Characterisation]; VUT 30 kph Left Turn/V3_T15_R1.txt,Guang_Qi_A66_data,OTHER,data_export,384,4956,False,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/7-VUT 30 kph Left Turn/26-[Synchro Calibration]; VUT 30 kph Left Turn/CurrentTestSpec.txt,Guang_Qi_A66_data,OTHER,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/7-VUT 30 kph Left Turn/26-[Synchro Calibration]; VUT 30 kph Left Turn/V3_T26_R1.txt,Guang_Qi_A66_data,OTHER,data_export,384,4672,False,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/8-VUT 10 kph Right Turn (PTA only)/16-[Throttle Characterisation]; VUT 10 kph Right Turn (PTA & GVT)/CurrentTestSpec.txt,Guang_Qi_A66_data,OTHER,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/8-VUT 10 kph Right Turn (PTA only)/16-[Throttle Characterisation]; VUT 10 kph Right Turn (PTA & GVT)/V3_T16_R1.txt,Guang_Qi_A66_data,OTHER,data_export,384,4542,False,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/8-VUT 10 kph Right Turn (PTA only)/29-[Synchro Calibration]; VUT 10 kph Right Turn (PTA & GVT)/CurrentTestSpec.txt,Guang_Qi_A66_data,OTHER,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/8-VUT 10 kph Right Turn (PTA only)/29-[Synchro Calibration]; VUT 10 kph Right Turn (PTA & GVT)/V3_T29_R1.txt,Guang_Qi_A66_data,OTHER,data_export,384,4335,False,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/9-VUT 20 kph Right Turn (PTA only)/17-[Throttle Characterisation]; VUT 20 kph Right Turn (PTA & GVT)/CurrentTestSpec.txt,Guang_Qi_A66_data,OTHER,metadata_not_data_export,,,,,,,,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/9-VUT 20 kph Right Turn (PTA only)/17-[Throttle Characterisation]; VUT 20 kph Right Turn (PTA & GVT)/V3_T17_R1.txt,Guang_Qi_A66_data,OTHER,data_export,384,3972,False,True,False,False,False,,
Guang_Qi_A66_data/2-C-NCAP VRU 2024 (VUT)/4-Turning Calibration/9-VUT 20 kph Right Turn (PTA only)/32-[Synchro Calibration]; VUT 20 kph Right Turn (PTA & GVT)/CurrentTestSpec.txt,Guang_Qi_A66_data,OTHER,metadata_not_data_export,,,,,,,,,
